DateTime,Junction,Vehicles,ID,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,veh_lag_1,veh_lag_2,veh_lag_3,veh_lag_24
2016-10-26 12:00:00,1,85,20161026121,12,2,10,0,1.2246467991473532e-16,-1.0,106.0,66.0,48.0,71.0
2016-10-26 13:00:00,1,78,20161026131,13,2,10,0,-0.2588190451025208,-0.9659258262890683,85.0,106.0,66.0,64.0
2016-10-26 14:00:00,1,77,20161026141,14,2,10,0,-0.4999999999999997,-0.8660254037844388,78.0,85.0,106.0,69.0
2016-10-26 15:00:00,1,72,20161026151,15,2,10,0,-0.7071067811865471,-0.7071067811865479,77.0,78.0,85.0,66.0
2016-10-26 16:00:00,1,69,20161026161,16,2,10,0,-0.8660254037844384,-0.5000000000000004,72.0,77.0,78.0,67.0
2016-10-26 17:00:00,1,72,20161026171,17,2,10,0,-0.9659258262890683,-0.25881904510252063,69.0,72.0,77.0,65.0
2016-10-26 18:00:00,1,81,20161026181,18,2,10,0,-1.0,-1.8369701987210297e-16,72.0,69.0,72.0,73.0
2016-10-26 19:00:00,1,89,20161026191,19,2,10,0,-0.9659258262890684,0.2588190451025203,81.0,72.0,69.0,77.0
2016-10-26 20:00:00,1,88,20161026201,20,2,10,0,-0.8660254037844386,0.5000000000000001,89.0,81.0,72.0,70.0
2016-10-26 21:00:00,1,82,20161026211,21,2,10,0,-0.7071067811865477,0.7071067811865474,88.0,89.0,81.0,66.0
2016-10-26 22:00:00,1,77,20161026221,22,2,10,0,-0.5000000000000004,0.8660254037844384,82.0,88.0,89.0,68.0
2016-10-26 23:00:00,1,72,20161026231,23,2,10,0,-0.25881904510252157,0.9659258262890681,77.0,82.0,88.0,62.0
2016-10-27 00:00:00,1,67,20161027001,0,3,10,0,0.0,1.0,72.0,77.0,82.0,60.0
2016-10-27 01:00:00,1,55,20161027011,1,3,10,0,0.25881904510252074,0.9659258262890683,67.0,72.0,77.0,51.0
2016-10-27 02:00:00,1,50,20161027021,2,3,10,0,0.49999999999999994,0.8660254037844387,55.0,67.0,72.0,45.0
2016-10-27 03:00:00,1,43,20161027031,3,3,10,0,0.7071067811865475,0.7071067811865476,50.0,55.0,67.0,38.0
2016-10-27 04:00:00,1,36,20161027041,4,3,10,0,0.8660254037844386,0.5000000000000001,43.0,50.0,55.0,31.0
2016-10-27 05:00:00,1,37,20161027051,5,3,10,0,0.9659258262890683,0.25881904510252074,36.0,43.0,50.0,29.0
2016-10-27 06:00:00,1,42,20161027061,6,3,10,0,1.0,6.123233995736766e-17,37.0,36.0,43.0,35.0
2016-10-27 07:00:00,1,44,20161027071,7,3,10,0,0.9659258262890683,-0.25881904510252063,42.0,37.0,36.0,38.0
2016-10-27 08:00:00,1,51,20161027081,8,3,10,0,0.8660254037844387,-0.4999999999999998,44.0,42.0,37.0,44.0
2016-10-27 09:00:00,1,52,20161027091,9,3,10,0,0.7071067811865476,-0.7071067811865475,51.0,44.0,42.0,48.0
2016-10-27 10:00:00,1,64,20161027101,10,3,10,0,0.49999999999999994,-0.8660254037844387,52.0,51.0,44.0,66.0
2016-10-27 11:00:00,1,66,20161027111,11,3,10,0,0.258819045102521,-0.9659258262890682,64.0,52.0,51.0,106.0
2016-10-27 12:00:00,1,74,20161027121,12,3,10,0,1.2246467991473532e-16,-1.0,66.0,64.0,52.0,85.0
2016-10-27 13:00:00,1,75,20161027131,13,3,10,0,-0.2588190451025208,-0.9659258262890683,74.0,66.0,64.0,78.0
2016-10-27 14:00:00,1,71,20161027141,14,3,10,0,-0.4999999999999997,-0.8660254037844388,75.0,74.0,66.0,77.0
2016-10-27 15:00:00,1,68,20161027151,15,3,10,0,-0.7071067811865471,-0.7071067811865479,71.0,75.0,74.0,72.0
2016-10-27 16:00:00,1,64,20161027161,16,3,10,0,-0.8660254037844384,-0.5000000000000004,68.0,71.0,75.0,69.0
2016-10-27 17:00:00,1,67,20161027171,17,3,10,0,-0.9659258262890683,-0.25881904510252063,64.0,68.0,71.0,72.0
2016-10-27 18:00:00,1,73,20161027181,18,3,10,0,-1.0,-1.8369701987210297e-16,67.0,64.0,68.0,81.0
2016-10-27 19:00:00,1,78,20161027191,19,3,10,0,-0.9659258262890684,0.2588190451025203,73.0,67.0,64.0,89.0
2016-10-27 20:00:00,1,76,20161027201,20,3,10,0,-0.8660254037844386,0.5000000000000001,78.0,73.0,67.0,88.0
2016-10-27 21:00:00,1,75,20161027211,21,3,10,0,-0.7071067811865477,0.7071067811865474,76.0,78.0,73.0,82.0
2016-10-27 22:00:00,1,62,20161027221,22,3,10,0,-0.5000000000000004,0.8660254037844384,75.0,76.0,78.0,77.0
2016-10-27 23:00:00,1,62,20161027231,23,3,10,0,-0.25881904510252157,0.9659258262890681,62.0,75.0,76.0,72.0
2016-10-28 00:00:00,1,60,20161028001,0,4,10,0,0.0,1.0,62.0,62.0,75.0,67.0
2016-10-28 01:00:00,1,50,20161028011,1,4,10,0,0.25881904510252074,0.9659258262890683,60.0,62.0,62.0,55.0
2016-10-28 02:00:00,1,45,20161028021,2,4,10,0,0.49999999999999994,0.8660254037844387,50.0,60.0,62.0,50.0
2016-10-28 03:00:00,1,38,20161028031,3,4,10,0,0.7071067811865475,0.7071067811865476,45.0,50.0,60.0,43.0
2016-10-28 04:00:00,1,36,20161028041,4,4,10,0,0.8660254037844386,0.5000000000000001,38.0,45.0,50.0,36.0
2016-10-28 05:00:00,1,31,20161028051,5,4,10,0,0.9659258262890683,0.25881904510252074,36.0,38.0,45.0,37.0
2016-10-28 06:00:00,1,33,20161028061,6,4,10,0,1.0,6.123233995736766e-17,31.0,36.0,38.0,42.0
2016-10-28 07:00:00,1,41,20161028071,7,4,10,0,0.9659258262890683,-0.25881904510252063,33.0,31.0,36.0,44.0
2016-10-28 08:00:00,1,41,20161028081,8,4,10,0,0.8660254037844387,-0.4999999999999998,41.0,33.0,31.0,51.0
2016-10-28 09:00:00,1,43,20161028091,9,4,10,0,0.7071067811865476,-0.7071067811865475,41.0,41.0,33.0,52.0
2016-10-28 10:00:00,1,50,20161028101,10,4,10,0,0.49999999999999994,-0.8660254037844387,43.0,41.0,41.0,64.0
2016-10-28 11:00:00,1,60,20161028111,11,4,10,0,0.258819045102521,-0.9659258262890682,50.0,43.0,41.0,66.0
2016-10-28 12:00:00,1,77,20161028121,12,4,10,0,1.2246467991473532e-16,-1.0,60.0,50.0,43.0,74.0
2016-10-28 13:00:00,1,83,20161028131,13,4,10,0,-0.2588190451025208,-0.9659258262890683,77.0,60.0,50.0,75.0
2016-10-28 14:00:00,1,74,20161028141,14,4,10,0,-0.4999999999999997,-0.8660254037844388,83.0,77.0,60.0,71.0
2016-10-28 15:00:00,1,68,20161028151,15,4,10,0,-0.7071067811865471,-0.7071067811865479,74.0,83.0,77.0,68.0
2016-10-28 16:00:00,1,62,20161028161,16,4,10,0,-0.8660254037844384,-0.5000000000000004,68.0,74.0,83.0,64.0
2016-10-28 17:00:00,1,66,20161028171,17,4,10,0,-0.9659258262890683,-0.25881904510252063,62.0,68.0,74.0,67.0
2016-10-28 18:00:00,1,74,20161028181,18,4,10,0,-1.0,-1.8369701987210297e-16,66.0,62.0,68.0,73.0
2016-10-28 19:00:00,1,79,20161028191,19,4,10,0,-0.9659258262890684,0.2588190451025203,74.0,66.0,62.0,78.0
2016-10-28 20:00:00,1,71,20161028201,20,4,10,0,-0.8660254037844386,0.5000000000000001,79.0,74.0,66.0,76.0
2016-10-28 21:00:00,1,72,20161028211,21,4,10,0,-0.7071067811865477,0.7071067811865474,71.0,79.0,74.0,75.0
2016-10-28 22:00:00,1,64,20161028221,22,4,10,0,-0.5000000000000004,0.8660254037844384,72.0,71.0,79.0,62.0
2016-10-28 23:00:00,1,59,20161028231,23,4,10,0,-0.25881904510252157,0.9659258262890681,64.0,72.0,71.0,62.0
2016-10-29 00:00:00,1,58,20161029001,0,5,10,1,0.0,1.0,59.0,64.0,72.0,60.0
2016-10-29 01:00:00,1,49,20161029011,1,5,10,1,0.25881904510252074,0.9659258262890683,58.0,59.0,64.0,50.0
2016-10-29 02:00:00,1,44,20161029021,2,5,10,1,0.49999999999999994,0.8660254037844387,49.0,58.0,59.0,45.0
2016-10-29 03:00:00,1,33,20161029031,3,5,10,1,0.7071067811865475,0.7071067811865476,44.0,49.0,58.0,38.0
2016-10-29 04:00:00,1,30,20161029041,4,5,10,1,0.8660254037844386,0.5000000000000001,33.0,44.0,49.0,36.0
2016-10-29 05:00:00,1,29,20161029051,5,5,10,1,0.9659258262890683,0.25881904510252074,30.0,33.0,44.0,31.0
2016-10-29 06:00:00,1,27,20161029061,6,5,10,1,1.0,6.123233995736766e-17,29.0,30.0,33.0,33.0
2016-10-29 07:00:00,1,32,20161029071,7,5,10,1,0.9659258262890683,-0.25881904510252063,27.0,29.0,30.0,41.0
2016-10-29 08:00:00,1,30,20161029081,8,5,10,1,0.8660254037844387,-0.4999999999999998,32.0,27.0,29.0,41.0
2016-10-29 09:00:00,1,36,20161029091,9,5,10,1,0.7071067811865476,-0.7071067811865475,30.0,32.0,27.0,43.0
2016-10-29 10:00:00,1,37,20161029101,10,5,10,1,0.49999999999999994,-0.8660254037844387,36.0,30.0,32.0,50.0
2016-10-29 11:00:00,1,39,20161029111,11,5,10,1,0.258819045102521,-0.9659258262890682,37.0,36.0,30.0,60.0
2016-10-29 12:00:00,1,39,20161029121,12,5,10,1,1.2246467991473532e-16,-1.0,39.0,37.0,36.0,77.0
2016-10-29 13:00:00,1,36,20161029131,13,5,10,1,-0.2588190451025208,-0.9659258262890683,39.0,39.0,37.0,83.0
2016-10-29 14:00:00,1,33,20161029141,14,5,10,1,-0.4999999999999997,-0.8660254037844388,36.0,39.0,39.0,74.0
2016-10-29 15:00:00,1,35,20161029151,15,5,10,1,-0.7071067811865471,-0.7071067811865479,33.0,36.0,39.0,68.0
2016-10-29 16:00:00,1,36,20161029161,16,5,10,1,-0.8660254037844384,-0.5000000000000004,35.0,33.0,36.0,62.0
2016-10-29 17:00:00,1,41,20161029171,17,5,10,1,-0.9659258262890683,-0.25881904510252063,36.0,35.0,33.0,66.0
2016-10-29 18:00:00,1,45,20161029181,18,5,10,1,-1.0,-1.8369701987210297e-16,41.0,36.0,35.0,74.0
2016-10-29 19:00:00,1,43,20161029191,19,5,10,1,-0.9659258262890684,0.2588190451025203,45.0,41.0,36.0,79.0
2016-10-29 20:00:00,1,43,20161029201,20,5,10,1,-0.8660254037844386,0.5000000000000001,43.0,45.0,41.0,71.0
2016-10-29 21:00:00,1,43,20161029211,21,5,10,1,-0.7071067811865477,0.7071067811865474,43.0,43.0,45.0,72.0
2016-10-29 22:00:00,1,48,20161029221,22,5,10,1,-0.5000000000000004,0.8660254037844384,43.0,43.0,43.0,64.0
2016-10-29 23:00:00,1,46,20161029231,23,5,10,1,-0.25881904510252157,0.9659258262890681,48.0,43.0,43.0,59.0
2016-10-30 00:00:00,1,41,20161030001,0,6,10,1,0.0,1.0,46.0,48.0,43.0,58.0
2016-10-30 01:00:00,1,38,20161030011,1,6,10,1,0.25881904510252074,0.9659258262890683,41.0,46.0,48.0,49.0
2016-10-30 02:00:00,1,31,20161030021,2,6,10,1,0.49999999999999994,0.8660254037844387,38.0,41.0,46.0,44.0
2016-10-30 03:00:00,1,27,20161030031,3,6,10,1,0.7071067811865475,0.7071067811865476,31.0,38.0,41.0,33.0
2016-10-30 04:00:00,1,24,20161030041,4,6,10,1,0.8660254037844386,0.5000000000000001,27.0,31.0,38.0,30.0
2016-10-30 05:00:00,1,22,20161030051,5,6,10,1,0.9659258262890683,0.25881904510252074,24.0,27.0,31.0,29.0
2016-10-30 06:00:00,1,23,20161030061,6,6,10,1,1.0,6.123233995736766e-17,22.0,24.0,27.0,27.0
2016-10-30 07:00:00,1,24,20161030071,7,6,10,1,0.9659258262890683,-0.25881904510252063,23.0,22.0,24.0,32.0
2016-10-30 08:00:00,1,30,20161030081,8,6,10,1,0.8660254037844387,-0.4999999999999998,24.0,23.0,22.0,30.0
2016-10-30 09:00:00,1,29,20161030091,9,6,10,1,0.7071067811865476,-0.7071067811865475,30.0,24.0,23.0,36.0
2016-10-30 10:00:00,1,35,20161030101,10,6,10,1,0.49999999999999994,-0.8660254037844387,29.0,30.0,24.0,37.0
2016-10-30 11:00:00,1,37,20161030111,11,6,10,1,0.258819045102521,-0.9659258262890682,35.0,29.0,30.0,39.0
2016-10-30 12:00:00,1,37,20161030121,12,6,10,1,1.2246467991473532e-16,-1.0,37.0,35.0,29.0,39.0
2016-10-30 13:00:00,1,31,20161030131,13,6,10,1,-0.2588190451025208,-0.9659258262890683,37.0,37.0,35.0,36.0
2016-10-30 14:00:00,1,31,20161030141,14,6,10,1,-0.4999999999999997,-0.8660254037844388,31.0,37.0,37.0,33.0
2016-10-30 15:00:00,1,34,20161030151,15,6,10,1,-0.7071067811865471,-0.7071067811865479,31.0,31.0,37.0,35.0
2016-10-30 16:00:00,1,34,20161030161,16,6,10,1,-0.8660254037844384,-0.5000000000000004,34.0,31.0,31.0,36.0
2016-10-30 17:00:00,1,37,20161030171,17,6,10,1,-0.9659258262890683,-0.25881904510252063,34.0,34.0,31.0,41.0
2016-10-30 18:00:00,1,40,20161030181,18,6,10,1,-1.0,-1.8369701987210297e-16,37.0,34.0,34.0,45.0
2016-10-30 19:00:00,1,42,20161030191,19,6,10,1,-0.9659258262890684,0.2588190451025203,40.0,37.0,34.0,43.0
2016-10-30 20:00:00,1,39,20161030201,20,6,10,1,-0.8660254037844386,0.5000000000000001,42.0,40.0,37.0,43.0
2016-10-30 21:00:00,1,43,20161030211,21,6,10,1,-0.7071067811865477,0.7071067811865474,39.0,42.0,40.0,43.0
2016-10-30 22:00:00,1,42,20161030221,22,6,10,1,-0.5000000000000004,0.8660254037844384,43.0,39.0,42.0,48.0
2016-10-30 23:00:00,1,44,20161030231,23,6,10,1,-0.25881904510252157,0.9659258262890681,42.0,43.0,39.0,46.0
2016-10-31 00:00:00,1,39,20161031001,0,0,10,0,0.0,1.0,44.0,42.0,43.0,41.0
2016-10-31 01:00:00,1,36,20161031011,1,0,10,0,0.25881904510252074,0.9659258262890683,39.0,44.0,42.0,38.0
2016-10-31 02:00:00,1,32,20161031021,2,0,10,0,0.49999999999999994,0.8660254037844387,36.0,39.0,44.0,31.0
2016-10-31 03:00:00,1,35,20161031031,3,0,10,0,0.7071067811865475,0.7071067811865476,32.0,36.0,39.0,27.0
2016-10-31 04:00:00,1,31,20161031041,4,0,10,0,0.8660254037844386,0.5000000000000001,35.0,32.0,36.0,24.0
2016-10-31 05:00:00,1,30,20161031051,5,0,10,0,0.9659258262890683,0.25881904510252074,31.0,35.0,32.0,22.0
2016-10-31 06:00:00,1,33,20161031061,6,0,10,0,1.0,6.123233995736766e-17,30.0,31.0,35.0,23.0
2016-10-31 07:00:00,1,35,20161031071,7,0,10,0,0.9659258262890683,-0.25881904510252063,33.0,30.0,31.0,24.0
2016-10-31 08:00:00,1,37,20161031081,8,0,10,0,0.8660254037844387,-0.4999999999999998,35.0,33.0,30.0,30.0
2016-10-31 09:00:00,1,41,20161031091,9,0,10,0,0.7071067811865476,-0.7071067811865475,37.0,35.0,33.0,29.0
2016-10-31 10:00:00,1,52,20161031101,10,0,10,0,0.49999999999999994,-0.8660254037844387,41.0,37.0,35.0,35.0
2016-10-31 11:00:00,1,58,20161031111,11,0,10,0,0.258819045102521,-0.9659258262890682,52.0,41.0,37.0,37.0
2016-10-31 12:00:00,1,56,20161031121,12,0,10,0,1.2246467991473532e-16,-1.0,58.0,52.0,41.0,37.0
2016-10-31 13:00:00,1,54,20161031131,13,0,10,0,-0.2588190451025208,-0.9659258262890683,56.0,58.0,52.0,31.0
2016-10-31 14:00:00,1,59,20161031141,14,0,10,0,-0.4999999999999997,-0.8660254037844388,54.0,56.0,58.0,31.0
2016-10-31 15:00:00,1,58,20161031151,15,0,10,0,-0.7071067811865471,-0.7071067811865479,59.0,54.0,56.0,34.0
2016-10-31 16:00:00,1,58,20161031161,16,0,10,0,-0.8660254037844384,-0.5000000000000004,58.0,59.0,54.0,34.0
2016-10-31 17:00:00,1,60,20161031171,17,0,10,0,-0.9659258262890683,-0.25881904510252063,58.0,58.0,59.0,37.0
2016-10-31 18:00:00,1,68,20161031181,18,0,10,0,-1.0,-1.8369701987210297e-16,60.0,58.0,58.0,40.0
2016-10-31 19:00:00,1,77,20161031191,19,0,10,0,-0.9659258262890684,0.2588190451025203,68.0,60.0,58.0,42.0
2016-10-31 20:00:00,1,72,20161031201,20,0,10,0,-0.8660254037844386,0.5000000000000001,77.0,68.0,60.0,39.0
2016-10-31 21:00:00,1,75,20161031211,21,0,10,0,-0.7071067811865477,0.7071067811865474,72.0,77.0,68.0,43.0
2016-10-31 22:00:00,1,63,20161031221,22,0,10,0,-0.5000000000000004,0.8660254037844384,75.0,72.0,77.0,42.0
2016-10-31 23:00:00,1,64,20161031231,23,0,10,0,-0.25881904510252157,0.9659258262890681,63.0,75.0,72.0,44.0
2016-11-01 00:00:00,1,61,20161101001,0,1,11,0,0.0,1.0,64.0,63.0,75.0,39.0
2016-11-01 01:00:00,1,52,20161101011,1,1,11,0,0.25881904510252074,0.9659258262890683,61.0,64.0,63.0,36.0
2016-11-01 02:00:00,1,49,20161101021,2,1,11,0,0.49999999999999994,0.8660254037844387,52.0,61.0,64.0,32.0
2016-11-01 03:00:00,1,45,20161101031,3,1,11,0,0.7071067811865475,0.7071067811865476,49.0,52.0,61.0,35.0
2016-11-01 04:00:00,1,36,20161101041,4,1,11,0,0.8660254037844386,0.5000000000000001,45.0,49.0,52.0,31.0
2016-11-01 05:00:00,1,33,20161101051,5,1,11,0,0.9659258262890683,0.25881904510252074,36.0,45.0,49.0,30.0
2016-11-01 06:00:00,1,38,20161101061,6,1,11,0,1.0,6.123233995736766e-17,33.0,36.0,45.0,33.0
2016-11-01 07:00:00,1,42,20161101071,7,1,11,0,0.9659258262890683,-0.25881904510252063,38.0,33.0,36.0,35.0
2016-11-01 08:00:00,1,45,20161101081,8,1,11,0,0.8660254037844387,-0.4999999999999998,42.0,38.0,33.0,37.0
2016-11-01 09:00:00,1,43,20161101091,9,1,11,0,0.7071067811865476,-0.7071067811865475,45.0,42.0,38.0,41.0
2016-11-01 10:00:00,1,47,20161101101,10,1,11,0,0.49999999999999994,-0.8660254037844387,43.0,45.0,42.0,52.0
2016-11-01 11:00:00,1,55,20161101111,11,1,11,0,0.258819045102521,-0.9659258262890682,47.0,43.0,45.0,58.0
2016-11-01 12:00:00,1,57,20161101121,12,1,11,0,1.2246467991473532e-16,-1.0,55.0,47.0,43.0,56.0
2016-11-01 13:00:00,1,49,20161101131,13,1,11,0,-0.2588190451025208,-0.9659258262890683,57.0,55.0,47.0,54.0
2016-11-01 14:00:00,1,56,20161101141,14,1,11,0,-0.4999999999999997,-0.8660254037844388,49.0,57.0,55.0,59.0
2016-11-01 15:00:00,1,58,20161101151,15,1,11,0,-0.7071067811865471,-0.7071067811865479,56.0,49.0,57.0,58.0
2016-11-01 16:00:00,1,52,20161101161,16,1,11,0,-0.8660254037844384,-0.5000000000000004,58.0,56.0,49.0,58.0
2016-11-01 17:00:00,1,59,20161101171,17,1,11,0,-0.9659258262890683,-0.25881904510252063,52.0,58.0,56.0,60.0
2016-11-01 18:00:00,1,68,20161101181,18,1,11,0,-1.0,-1.8369701987210297e-16,59.0,52.0,58.0,68.0
2016-11-01 19:00:00,1,78,20161101191,19,1,11,0,-0.9659258262890684,0.2588190451025203,68.0,59.0,52.0,77.0
2016-11-01 20:00:00,1,77,20161101201,20,1,11,0,-0.8660254037844386,0.5000000000000001,78.0,68.0,59.0,72.0
2016-11-01 21:00:00,1,72,20161101211,21,1,11,0,-0.7071067811865477,0.7071067811865474,77.0,78.0,68.0,75.0
2016-11-01 22:00:00,1,71,20161101221,22,1,11,0,-0.5000000000000004,0.8660254037844384,72.0,77.0,78.0,63.0
2016-11-01 23:00:00,1,63,20161101231,23,1,11,0,-0.25881904510252157,0.9659258262890681,71.0,72.0,77.0,64.0
2016-11-02 00:00:00,1,60,20161102001,0,2,11,0,0.0,1.0,63.0,71.0,72.0,61.0
2016-11-02 01:00:00,1,54,20161102011,1,2,11,0,0.25881904510252074,0.9659258262890683,60.0,63.0,71.0,52.0
2016-11-02 02:00:00,1,47,20161102021,2,2,11,0,0.49999999999999994,0.8660254037844387,54.0,60.0,63.0,49.0
2016-11-02 03:00:00,1,39,20161102031,3,2,11,0,0.7071067811865475,0.7071067811865476,47.0,54.0,60.0,45.0
2016-11-02 04:00:00,1,37,20161102041,4,2,11,0,0.8660254037844386,0.5000000000000001,39.0,47.0,54.0,36.0
2016-11-02 05:00:00,1,31,20161102051,5,2,11,0,0.9659258262890683,0.25881904510252074,37.0,39.0,47.0,33.0
2016-11-02 06:00:00,1,32,20161102061,6,2,11,0,1.0,6.123233995736766e-17,31.0,37.0,39.0,38.0
2016-11-02 07:00:00,1,38,20161102071,7,2,11,0,0.9659258262890683,-0.25881904510252063,32.0,31.0,37.0,42.0
2016-11-02 08:00:00,1,43,20161102081,8,2,11,0,0.8660254037844387,-0.4999999999999998,38.0,32.0,31.0,45.0
2016-11-02 09:00:00,1,47,20161102091,9,2,11,0,0.7071067811865476,-0.7071067811865475,43.0,38.0,32.0,43.0
2016-11-02 10:00:00,1,57,20161102101,10,2,11,0,0.49999999999999994,-0.8660254037844387,47.0,43.0,38.0,47.0
2016-11-02 11:00:00,1,68,20161102111,11,2,11,0,0.258819045102521,-0.9659258262890682,57.0,47.0,43.0,55.0
2016-11-02 12:00:00,1,66,20161102121,12,2,11,0,1.2246467991473532e-16,-1.0,68.0,57.0,47.0,57.0
2016-11-02 13:00:00,1,67,20161102131,13,2,11,0,-0.2588190451025208,-0.9659258262890683,66.0,68.0,57.0,49.0
2016-11-02 14:00:00,1,72,20161102141,14,2,11,0,-0.4999999999999997,-0.8660254037844388,67.0,66.0,68.0,56.0
2016-11-02 15:00:00,1,68,20161102151,15,2,11,0,-0.7071067811865471,-0.7071067811865479,72.0,67.0,66.0,58.0
2016-11-02 16:00:00,1,66,20161102161,16,2,11,0,-0.8660254037844384,-0.5000000000000004,68.0,72.0,67.0,52.0
2016-11-02 17:00:00,1,65,20161102171,17,2,11,0,-0.9659258262890683,-0.25881904510252063,66.0,68.0,72.0,59.0
2016-11-02 18:00:00,1,69,20161102181,18,2,11,0,-1.0,-1.8369701987210297e-16,65.0,66.0,68.0,68.0
2016-11-02 19:00:00,1,73,20161102191,19,2,11,0,-0.9659258262890684,0.2588190451025203,69.0,65.0,66.0,78.0
2016-11-02 20:00:00,1,69,20161102201,20,2,11,0,-0.8660254037844386,0.5000000000000001,73.0,69.0,65.0,77.0
2016-11-02 21:00:00,1,69,20161102211,21,2,11,0,-0.7071067811865477,0.7071067811865474,69.0,73.0,69.0,72.0
2016-11-02 22:00:00,1,67,20161102221,22,2,11,0,-0.5000000000000004,0.8660254037844384,69.0,69.0,73.0,71.0
2016-11-02 23:00:00,1,66,20161102231,23,2,11,0,-0.25881904510252157,0.9659258262890681,67.0,69.0,69.0,63.0
2016-11-03 00:00:00,1,57,20161103001,0,3,11,0,0.0,1.0,66.0,67.0,69.0,60.0
2016-11-03 01:00:00,1,47,20161103011,1,3,11,0,0.25881904510252074,0.9659258262890683,57.0,66.0,67.0,54.0
2016-11-03 02:00:00,1,44,20161103021,2,3,11,0,0.49999999999999994,0.8660254037844387,47.0,57.0,66.0,47.0
2016-11-03 03:00:00,1,44,20161103031,3,3,11,0,0.7071067811865475,0.7071067811865476,44.0,47.0,57.0,39.0
2016-11-03 04:00:00,1,31,20161103041,4,3,11,0,0.8660254037844386,0.5000000000000001,44.0,44.0,47.0,37.0
2016-11-03 05:00:00,1,32,20161103051,5,3,11,0,0.9659258262890683,0.25881904510252074,31.0,44.0,44.0,31.0
2016-11-03 06:00:00,1,32,20161103061,6,3,11,0,1.0,6.123233995736766e-17,32.0,31.0,44.0,32.0
2016-11-03 07:00:00,1,36,20161103071,7,3,11,0,0.9659258262890683,-0.25881904510252063,32.0,32.0,31.0,38.0
2016-11-03 08:00:00,1,42,20161103081,8,3,11,0,0.8660254037844387,-0.4999999999999998,36.0,32.0,32.0,43.0
2016-11-03 09:00:00,1,45,20161103091,9,3,11,0,0.7071067811865476,-0.7071067811865475,42.0,36.0,32.0,47.0
2016-11-03 10:00:00,1,64,20161103101,10,3,11,0,0.49999999999999994,-0.8660254037844387,45.0,42.0,36.0,57.0
2016-11-03 11:00:00,1,76,20161103111,11,3,11,0,0.258819045102521,-0.9659258262890682,64.0,45.0,42.0,68.0
2016-11-03 12:00:00,1,76,20161103121,12,3,11,0,1.2246467991473532e-16,-1.0,76.0,64.0,45.0,66.0
2016-11-03 13:00:00,1,65,20161103131,13,3,11,0,-0.2588190451025208,-0.9659258262890683,76.0,76.0,64.0,67.0
2016-11-03 14:00:00,1,77,20161103141,14,3,11,0,-0.4999999999999997,-0.8660254037844388,65.0,76.0,76.0,72.0
2016-11-03 15:00:00,1,73,20161103151,15,3,11,0,-0.7071067811865471,-0.7071067811865479,77.0,65.0,76.0,68.0
2016-11-03 16:00:00,1,73,20161103161,16,3,11,0,-0.8660254037844384,-0.5000000000000004,73.0,77.0,65.0,66.0
2016-11-03 17:00:00,1,71,20161103171,17,3,11,0,-0.9659258262890683,-0.25881904510252063,73.0,73.0,77.0,65.0
2016-11-03 18:00:00,1,75,20161103181,18,3,11,0,-1.0,-1.8369701987210297e-16,71.0,73.0,73.0,69.0
2016-11-03 19:00:00,1,74,20161103191,19,3,11,0,-0.9659258262890684,0.2588190451025203,75.0,71.0,73.0,73.0
2016-11-03 20:00:00,1,75,20161103201,20,3,11,0,-0.8660254037844386,0.5000000000000001,74.0,75.0,71.0,69.0
2016-11-03 21:00:00,1,72,20161103211,21,3,11,0,-0.7071067811865477,0.7071067811865474,75.0,74.0,75.0,69.0
2016-11-03 22:00:00,1,69,20161103221,22,3,11,0,-0.5000000000000004,0.8660254037844384,72.0,75.0,74.0,67.0
2016-11-03 23:00:00,1,65,20161103231,23,3,11,0,-0.25881904510252157,0.9659258262890681,69.0,72.0,75.0,66.0
2016-11-04 00:00:00,1,61,20161104001,0,4,11,0,0.0,1.0,65.0,69.0,72.0,57.0
2016-11-04 01:00:00,1,51,20161104011,1,4,11,0,0.25881904510252074,0.9659258262890683,61.0,65.0,69.0,47.0
2016-11-04 02:00:00,1,45,20161104021,2,4,11,0,0.49999999999999994,0.8660254037844387,51.0,61.0,65.0,44.0
2016-11-04 03:00:00,1,39,20161104031,3,4,11,0,0.7071067811865475,0.7071067811865476,45.0,51.0,61.0,44.0
2016-11-04 04:00:00,1,34,20161104041,4,4,11,0,0.8660254037844386,0.5000000000000001,39.0,45.0,51.0,31.0
2016-11-04 05:00:00,1,32,20161104051,5,4,11,0,0.9659258262890683,0.25881904510252074,34.0,39.0,45.0,32.0
2016-11-04 06:00:00,1,33,20161104061,6,4,11,0,1.0,6.123233995736766e-17,32.0,34.0,39.0,32.0
2016-11-04 07:00:00,1,42,20161104071,7,4,11,0,0.9659258262890683,-0.25881904510252063,33.0,32.0,34.0,36.0
2016-11-04 08:00:00,1,38,20161104081,8,4,11,0,0.8660254037844387,-0.4999999999999998,42.0,33.0,32.0,42.0
2016-11-04 09:00:00,1,47,20161104091,9,4,11,0,0.7071067811865476,-0.7071067811865475,38.0,42.0,33.0,45.0
2016-11-04 10:00:00,1,56,20161104101,10,4,11,0,0.49999999999999994,-0.8660254037844387,47.0,38.0,42.0,64.0
2016-11-04 11:00:00,1,61,20161104111,11,4,11,0,0.258819045102521,-0.9659258262890682,56.0,47.0,38.0,76.0
